claim_id,policy_id,customer_id,claim_date,claim_type,claim_amount,claim_status,days_to_settle,fraud_indicator,adjuster_id
CLM0006665,POL0063684,CUST002359,2024-04-21,Death,330336.55,Approved,77.0,0,ADJ008
CLM0006666,POL0072987,CUST001199,2025-06-05,Fire,55875.52,Approved,14.0,0,ADJ023
CLM0006667,POL0059473,CUST001560,2025-06-10,Disability,797449.57,Approved,33.0,0,ADJ038
CLM0006668,POL0058044,CUST000314,2021-10-20,Collision,6434.74,Approved,9.0,0,ADJ010
CLM0006669,POL0000090,CUST001305,2025-03-17,Vandalism,9160.42,Approved,2.0,0,ADJ026
CLM0006670,POL0059454,CUST005481,2025-05-18,Dental,6350.31,Approved,54.0,0,ADJ001
CLM0006671,POL0059384,CUST006926,2024-04-26,Storm,6388.61,Approved,11.0,0,ADJ004
CLM0006673,POL0049635,CUST004443,2021-11-04,Comprehensive,14685.26,Approved,2.0,0,ADJ032
CLM0006674,POL0017816,CUST007615,2023-12-20,Collision,22810.15,Approved,94.0,0,ADJ046
CLM0006675,POL0040937,CUST011760,2025-06-29,Liability,2155.05,Approved,20.0,0,ADJ031
CLM0006676,POL0049664,CUST008822,2023-08-17,Vandalism,94659.65,Approved,13.0,0,ADJ037
CLM0006677,POL0001497,CUST000354,2025-01-20,Medical,50000.0,Approved,9.0,0,ADJ014
CLM0006678,POL0041291,CUST007256,2021-08-19,Vision,50000.0,Approved,16.0,0,ADJ038
CLM0006679,POL0072547,CUST003087,2022-08-25,Mental Health,50000.0,Approved,1.0,0,ADJ024
CLM0006680,POL0014103,CUST014257,2021-04-01,Medical,50000.0,Approved,2.0,0,ADJ016
CLM0006681,POL0074168,CUST007291,2025-03-02,Collision,17558.3,Approved,29.0,0,ADJ038
CLM0006683,POL0006175,CUST007451,2024-10-06,Comprehensive,12284.3,Under Investigation,,0,ADJ002
CLM0006684,POL0008762,CUST011318,2022-09-26,Collision,16012.02,Approved,3.0,0,ADJ016
CLM0006685,POL0030404,CUST005217,2024-12-24,Medical,27431.17,Approved,3.0,0,ADJ011
CLM0006686,POL0029262,CUST000773,2023-10-16,Liability,45953.28,Approved,12.0,0,ADJ003
CLM0006687,POL0011546,CUST006126,2023-12-09,Storm,11449.75,Approved,22.0,0,ADJ030
CLM0006688,POL0034338,CUST007043,2025-06-04,Vandalism,18677.86,Approved,0.0,0,ADJ008
CLM0006689,POL0057242,CUST013197,2025-03-03,Fire,7863.63,Approved,6.0,0,ADJ050
CLM0006690,POL0039825,CUST009530,2024-01-26,Mental Health,39278.7,Approved,17.0,0,ADJ016
CLM0006691,POL0058850,CUST012211,2023-08-03,Property,8787.66,Approved,45.0,0,ADJ002
CLM0006692,POL0027676,CUST005762,2023-07-17,Death,791907.01,Approved,95.0,0,ADJ019
CLM0006693,POL0069778,CUST002383,2020-12-21,Vandalism,5799.64,Denied,18.0,0,ADJ041
CLM0006694,POL0017554,CUST000894,2021-02-24,Liability,4825.55,Approved,13.0,0,ADJ039
CLM0006695,POL0017113,CUST000731,2024-12-03,Critical Illness,363392.59,Approved,4.0,0,ADJ012
CLM0006696,POL0042293,CUST005746,2024-05-20,Disability,281267.77,Approved,2.0,0,ADJ020
CLM0006697,POL0055335,CUST006490,2021-03-11,Storm,22643.66,Approved,22.0,0,ADJ050
CLM0006698,POL0052578,CUST003046,2023-08-19,Trip Cancellation,10000.0,Approved,4.0,0,ADJ039
CLM0006699,POL0028483,CUST014666,2024-12-31,Comprehensive,19123.41,Denied,17.0,0,ADJ032
CLM0006700,POL0052952,CUST004890,2021-10-30,Comprehensive,16175.06,Under Investigation,,0,ADJ023
CLM0006701,POL0040235,CUST014973,2022-04-06,Collision,6654.82,Denied,4.0,1,ADJ002
CLM0006702,POL0025054,CUST012074,2024-06-13,Comprehensive,70943.53,Denied,192.0,1,ADJ043
CLM0006703,POL0051416,CUST002010,2023-10-05,Liability,3235.64,Approved,58.0,0,ADJ016
CLM0006704,POL0058328,CUST000959,2021-07-29,Medical,11395.34,Approved,6.0,0,ADJ011
CLM0006705,POL0012470,CUST010826,2023-10-03,Vision,50000.0,Approved,13.0,0,ADJ018
CLM0006706,POL0036042,CUST011225,2025-05-01,Liability,43993.53,Approved,3.0,0,ADJ049
CLM0006707,POL0005463,CUST011587,2024-04-08,Medical,25678.23,Approved,29.0,0,ADJ025
CLM0006708,POL0047966,CUST009667,2022-12-20,Fire,14473.75,Approved,7.0,0,ADJ041
CLM0006709,POL0035367,CUST007955,2022-09-15,Liability,13668.49,Pending,,0,ADJ005
CLM0006710,POL0057298,CUST009951,2024-01-27,Liability,15686.59,Under Investigation,,0,ADJ049
CLM0006711,POL0037500,CUST002451,2023-05-18,Collision,5111.15,Approved,9.0,0,ADJ010
CLM0006712,POL0034978,CUST007576,2022-12-04,Disability,276675.3,Approved,23.0,0,ADJ013
CLM0006713,POL0073170,CUST001525,2024-10-25,Disability,819965.0,Approved,16.0,0,ADJ034
CLM0006714,POL0035026,CUST011122,2022-11-10,Comprehensive,6927.59,Approved,65.0,0,ADJ037
CLM0006715,POL0028227,CUST003979,2022-10-26,Liability,18251.07,Approved,17.0,0,ADJ003
CLM0006716,POL0024727,CUST002888,2024-09-08,Theft,41898.93,Denied,102.0,1,ADJ011
CLM0006717,POL0045697,CUST002834,2020-11-19,Liability,34194.28,Approved,33.0,0,ADJ043
CLM0006719,POL0031881,CUST006980,2022-05-22,Disability,502010.49,Approved,149.0,0,ADJ023
CLM0006720,POL0070020,CUST002221,2020-05-31,Disability,226129.53,Approved,37.0,0,ADJ034
CLM0006722,POL0033496,CUST011188,2023-05-16,Critical Illness,383580.92,Under Investigation,,1,ADJ036
CLM0006723,POL0049710,CUST012892,2025-05-11,Vandalism,3280.71,Approved,8.0,0,ADJ033
CLM0006724,POL0064224,CUST008790,2023-05-25,Dental,3699.19,Approved,0.0,0,ADJ037
CLM0006725,POL0001150,CUST004746,2024-01-03,Disability,300006.63,Approved,18.0,0,ADJ026
CLM0006726,POL0012305,CUST001537,2024-08-17,Theft,9623.46,Approved,6.0,0,ADJ008
CLM0006727,POL0022679,CUST004619,2025-05-31,Dental,15487.62,Approved,61.0,0,ADJ049
CLM0006728,POL0028315,CUST009027,2022-11-18,Theft,32068.2,Approved,36.0,0,ADJ016
CLM0006729,POL0038044,CUST002135,2023-03-30,Theft,9526.84,Approved,157.0,0,ADJ022
CLM0006730,POL0066363,CUST004913,2024-07-11,Theft,6915.05,Denied,82.0,0,ADJ042
CLM0006731,POL0034786,CUST003743,2022-12-29,Water Damage,60041.62,Approved,19.0,0,ADJ024
CLM0006732,POL0047124,CUST011779,2022-11-02,Comprehensive,7841.21,Approved,3.0,0,ADJ006
CLM0006733,POL0039938,CUST002651,2022-05-01,Fire,105339.55,Approved,149.0,0,ADJ032
CLM0006736,POL0060790,CUST005660,2024-09-12,Fire,36638.44,Approved,35.0,0,ADJ036
CLM0006737,POL0071537,CUST004882,2023-10-31,Dental,179658.79,Approved,101.0,0,ADJ049
CLM0006738,POL0037054,CUST009874,2021-01-24,Fire,7011.32,Approved,5.0,0,ADJ042
CLM0006739,POL0025605,CUST004188,2025-06-25,Water Damage,10721.15,Approved,8.0,0,ADJ025
CLM0006740,POL0016170,CUST010495,2022-04-01,Fire,10451.95,Approved,165.0,0,ADJ024
CLM0006741,POL0063965,CUST005414,2023-01-25,Mental Health,50000.0,Approved,63.0,0,ADJ027
CLM0006742,POL0068421,CUST010715,2022-07-16,Vandalism,7618.92,Approved,9.0,1,ADJ003
CLM0006743,POL0005183,CUST002020,2023-03-04,Vandalism,8671.6,Approved,16.0,0,ADJ049
CLM0006744,POL0062747,CUST010762,2021-06-21,Medical,5605.9,Approved,1.0,0,ADJ008
CLM0006745,POL0014545,CUST013154,2023-02-12,Vandalism,6680.52,Approved,31.0,0,ADJ012
CLM0006746,POL0020346,CUST005632,2022-06-04,Death,663195.4,Denied,44.0,0,ADJ043
CLM0006747,POL0032343,CUST008152,2025-03-10,Theft,42930.79,Denied,55.0,0,ADJ037
CLM0006748,POL0001549,CUST001430,2023-10-14,Comprehensive,5418.45,Approved,54.0,0,ADJ025
CLM0006749,POL0026919,CUST002249,2025-05-18,Theft,22903.78,Approved,21.0,0,ADJ036
CLM0006750,POL0061248,CUST010739,2025-03-09,Comprehensive,4729.7,Under Investigation,,0,ADJ043
CLM0006751,POL0068067,CUST013025,2024-01-26,Disability,561880.92,Approved,125.0,0,ADJ039
CLM0006752,POL0055537,CUST011065,2022-02-11,Collision,17434.42,Denied,6.0,0,ADJ003
CLM0006753,POL0066645,CUST005562,2024-03-01,Disability,631766.27,Approved,47.0,0,ADJ027
CLM0006755,POL0064776,CUST003321,2023-08-21,Death,341079.85,Approved,43.0,0,ADJ034
CLM0006756,POL0030258,CUST011810,2022-06-01,Dental,11139.01,Approved,10.0,0,ADJ050
CLM0006757,POL0068765,CUST010860,2020-11-07,Critical Illness,296828.26,Approved,112.0,0,ADJ023
CLM0006758,POL0046670,CUST001450,2021-05-16,Storm,24717.91,Approved,95.0,0,ADJ040
CLM0006759,POL0019669,CUST014708,2023-04-11,Theft,3694.02,Denied,199.0,0,ADJ005
CLM0006760,POL0016453,CUST008351,2024-01-12,Vandalism,28810.34,Approved,50.0,0,ADJ030
CLM0006761,POL0065023,CUST008081,2020-06-18,Liability,193765.22,Approved,12.0,0,ADJ011
CLM0006762,POL0071955,CUST012000,2025-04-25,Mental Health,50000.0,Approved,69.0,0,ADJ002
CLM0006763,POL0062600,CUST011435,2023-11-21,Liability,60713.85,Approved,19.0,0,ADJ050
CLM0006764,POL0040130,CUST014030,2025-04-13,Vision,50000.0,Approved,14.0,0,ADJ021
CLM0006765,POL0059501,CUST001905,2024-09-28,Disability,418636.26,Approved,111.0,0,ADJ026
CLM0006766,POL0018712,CUST009775,2020-10-07,Theft,16037.99,Approved,32.0,0,ADJ021
CLM0006767,POL0071512,CUST013441,2024-02-14,Theft,73841.6,Under Investigation,,0,ADJ045
CLM0006768,POL0054077,CUST004008,2024-08-06,Disability,183148.55,Approved,89.0,0,ADJ005
CLM0006769,POL0011487,CUST004593,2022-11-14,Liability,3092.01,Under Investigation,,0,ADJ035
CLM0006770,POL0072107,CUST008346,2024-07-05,Dental,48752.62,Approved,49.0,0,ADJ035
CLM0006771,POL0036041,CUST006284,2024-12-16,Theft,5291.46,Approved,50.0,0,ADJ022
CLM0006772,POL0062415,CUST000948,2022-08-19,Storm,5980.51,Approved,37.0,0,ADJ019
CLM0006773,POL0014882,CUST003664,2022-10-31,Vandalism,6078.16,Denied,52.0,0,ADJ043
CLM0006774,POL0048005,CUST013824,2023-01-22,Disability,793279.03,Approved,44.0,0,ADJ024
CLM0006775,POL0060449,CUST014122,2025-06-26,Disability,894711.85,Under Investigation,,1,ADJ030
CLM0006776,POL0038383,CUST004085,2020-04-20,Property,2364.25,Approved,96.0,1,ADJ038
CLM0006777,POL0051339,CUST012194,2024-04-27,Water Damage,28238.65,Approved,32.0,0,ADJ018
CLM0006778,POL0042768,CUST001358,2022-01-28,Vandalism,17861.12,Approved,16.0,0,ADJ029
CLM0006779,POL0050218,CUST012131,2024-08-03,Liability,10745.3,Approved,447.0,1,ADJ028
CLM0006780,POL0049331,CUST014590,2025-01-25,Medical,42113.48,Approved,97.0,0,ADJ029
CLM0006781,POL0061076,CUST008013,2025-04-06,Vision,36594.77,Approved,19.0,0,ADJ012
CLM0006782,POL0074628,CUST008572,2025-04-12,Theft,6930.74,Approved,122.0,0,ADJ016
CLM0006783,POL0032145,CUST009663,2024-05-09,Vandalism,40667.69,Denied,78.0,0,ADJ042
CLM0006786,POL0034428,CUST013009,2021-02-18,Medical Emergency,1421.47,Approved,57.0,0,ADJ048
CLM0006788,POL0045692,CUST004095,2021-07-04,Liability,6889.44,Approved,51.0,0,ADJ037
CLM0006790,POL0039025,CUST014106,2024-08-30,Theft,41351.26,Approved,5.0,0,ADJ024
CLM0006791,POL0010859,CUST009363,2022-09-23,Liability,47904.62,Approved,21.0,0,ADJ029
CLM0006792,POL0029125,CUST004730,2022-05-07,Water Damage,132131.51,Approved,53.0,0,ADJ032
CLM0006794,POL0020877,CUST014289,2024-04-30,Medical,46084.97,Approved,17.0,0,ADJ042
CLM0006797,POL0009558,CUST012190,2024-12-16,Vandalism,11250.02,Approved,36.0,0,ADJ007
CLM0006799,POL0060026,CUST009250,2023-08-19,Storm,29680.1,Approved,6.0,0,ADJ031
CLM0006801,POL0071839,CUST011048,2022-11-29,Water Damage,69870.15,Approved,34.0,0,ADJ031
CLM0006802,POL0061261,CUST009144,2023-06-08,Theft,3944.6,Approved,9.0,0,ADJ005
CLM0006804,POL0034106,CUST010999,2021-03-29,Vandalism,8012.25,Approved,1.0,0,ADJ006
CLM0006806,POL0019488,CUST012795,2025-04-19,Liability,118148.73,Under Investigation,,0,ADJ001
CLM0006807,POL0051132,CUST006313,2023-07-10,Critical Illness,361211.27,Approved,334.0,0,ADJ009
CLM0006808,POL0061506,CUST010685,2025-06-30,Disability,396819.05,Approved,14.0,0,ADJ039
CLM0006809,POL0010895,CUST014808,2024-07-17,Liability,54623.4,Approved,58.0,0,ADJ041
CLM0006810,POL0046485,CUST014702,2024-04-25,Collision,73458.23,Approved,41.0,0,ADJ031
CLM0006811,POL0038027,CUST004574,2023-04-03,Comprehensive,64616.34,Under Investigation,,0,ADJ018
CLM0006812,POL0070157,CUST008244,2022-04-14,Cyber,36554.67,Denied,15.0,1,ADJ049
CLM0006813,POL0034634,CUST004857,2023-03-17,Critical Illness,422988.04,Approved,41.0,0,ADJ015
CLM0006815,POL0043184,CUST008404,2025-01-13,Death,617101.81,Denied,232.0,0,ADJ010
CLM0006816,POL0033509,CUST009910,2025-03-22,Trip Cancellation,10000.0,Under Investigation,,0,ADJ042
CLM0006818,POL0019893,CUST011456,2025-06-14,Liability,17168.46,Approved,10.0,0,ADJ004
CLM0006819,POL0003795,CUST009393,2025-06-20,Storm,61277.39,Denied,23.0,1,ADJ004
CLM0006820,POL0033545,CUST012316,2023-10-27,Collision,75831.16,Approved,6.0,0,ADJ032
CLM0006821,POL0047734,CUST001887,2024-11-30,Workers Comp,10637.21,Approved,52.0,0,ADJ006
CLM0006822,POL0053763,CUST006233,2022-08-10,Mental Health,6245.43,Denied,36.0,0,ADJ031
CLM0006823,POL0003990,CUST012828,2022-11-25,Water Damage,8481.45,Approved,13.0,0,ADJ049
CLM0006824,POL0019842,CUST008290,2024-04-10,Dental,50000.0,Approved,81.0,0,ADJ016
CLM0006825,POL0017489,CUST007991,2024-03-06,Theft,19996.81,Approved,18.0,1,ADJ049
CLM0006826,POL0074537,CUST005095,2025-04-27,Death,425182.86,Denied,5.0,0,ADJ044
CLM0006827,POL0047172,CUST005466,2023-07-09,Vandalism,16649.95,Approved,35.0,0,ADJ005
CLM0006828,POL0052278,CUST004813,2025-06-06,Theft,18248.46,Approved,5.0,0,ADJ004
CLM0006829,POL0010589,CUST002904,2024-02-16,Disability,341954.29,Approved,92.0,0,ADJ044
CLM0006830,POL0068276,CUST013789,2025-01-06,Fire,76562.24,Approved,37.0,0,ADJ002
CLM0006831,POL0074574,CUST002523,2023-02-20,Fire,123416.7,Approved,41.0,0,ADJ002
CLM0006833,POL0001135,CUST007747,2024-02-11,Storm,73943.33,Denied,31.0,0,ADJ046
CLM0006834,POL0053146,CUST005464,2023-04-26,Fire,33186.42,Approved,12.0,0,ADJ015
CLM0006835,POL0008002,CUST002412,2025-06-08,Vandalism,12627.11,Approved,13.0,0,ADJ014
CLM0006836,POL0042384,CUST005888,2024-04-18,Liability,12357.99,Approved,6.0,0,ADJ038
CLM0006837,POL0024083,CUST002657,2025-06-10,Medical Emergency,10000.0,Approved,12.0,0,ADJ043
CLM0006839,POL0032301,CUST003503,2022-05-02,Water Damage,36489.26,Approved,62.0,0,ADJ047
CLM0006840,POL0053721,CUST005123,2021-06-16,Liability,1312.53,Pending,,0,ADJ031
CLM0006841,POL0049091,CUST003872,2025-01-02,Liability,9459.1,Approved,74.0,0,ADJ050
CLM0006842,POL0043086,CUST004255,2025-04-19,Medical,50000.0,Approved,8.0,0,ADJ001
CLM0006843,POL0030678,CUST012787,2025-06-11,Fire,14072.95,Approved,24.0,0,ADJ012
CLM0006844,POL0073437,CUST006502,2023-10-14,Critical Illness,267278.97,Approved,107.0,0,ADJ020
CLM0006845,POL0068136,CUST009026,2025-01-25,Liability,12281.07,Approved,174.0,0,ADJ036
CLM0006846,POL0047425,CUST002326,2024-01-04,Disability,306165.92,Approved,23.0,1,ADJ010
CLM0006847,POL0036657,CUST009132,2025-03-06,Medical,19566.48,Approved,14.0,0,ADJ036
CLM0006848,POL0003588,CUST001374,2021-10-27,Liability,13687.09,Approved,27.0,0,ADJ030
CLM0006849,POL0057419,CUST013005,2023-08-11,Death,303008.78,Approved,11.0,0,ADJ028
CLM0006850,POL0036882,CUST009250,2022-09-26,Theft,39702.16,Approved,0.0,0,ADJ028
CLM0006851,POL0023769,CUST010693,2022-10-08,Liability,50134.59,Approved,81.0,0,ADJ004
CLM0006852,POL0006160,CUST008551,2022-08-25,Theft,12432.48,Approved,25.0,0,ADJ045
CLM0006853,POL0070307,CUST000402,2022-05-05,Death,1097098.22,Approved,36.0,0,ADJ015
CLM0006854,POL0004790,CUST000165,2022-09-06,Liability,10020.87,Approved,7.0,0,ADJ017
CLM0006855,POL0021458,CUST011724,2025-02-27,Vandalism,13905.88,Under Investigation,,0,ADJ016
CLM0006856,POL0018116,CUST004868,2021-10-11,Vandalism,19179.3,Denied,40.0,0,ADJ016
CLM0006857,POL0038209,CUST011800,2022-10-30,Comprehensive,12001.8,Approved,34.0,0,ADJ041
CLM0006858,POL0041432,CUST003095,2022-06-09,Theft,3093.88,Approved,1.0,0,ADJ037
CLM0006859,POL0057243,CUST007843,2023-10-07,Water Damage,66931.1,Pending,,0,ADJ042
CLM0006860,POL0036687,CUST004470,2022-10-25,Disability,141924.12,Approved,36.0,0,ADJ031
CLM0006862,POL0066844,CUST012499,2024-11-09,Liability,6378.65,Approved,13.0,0,ADJ017
CLM0006863,POL0020004,CUST005997,2023-05-14,Water Damage,133370.0,Approved,171.0,0,ADJ050
CLM0006864,POL0032566,CUST009164,2022-11-09,Disability,192317.79,Approved,50.0,0,ADJ011
CLM0006866,POL0044962,CUST012809,2021-07-23,Critical Illness,505628.84,Approved,84.0,0,ADJ011
CLM0006867,POL0008461,CUST010082,2024-03-25,Theft,107929.58,Approved,11.0,0,ADJ003
CLM0006868,POL0070868,CUST008426,2025-05-04,Vandalism,5093.97,Pending,,0,ADJ049
CLM0006869,POL0011733,CUST012200,2022-07-04,Critical Illness,788975.87,Approved,18.0,0,ADJ018
CLM0006870,POL0004641,CUST001957,2024-07-08,Liability,21743.49,Approved,27.0,0,ADJ041
CLM0006871,POL0051973,CUST014438,2023-05-12,Comprehensive,51180.15,Approved,71.0,0,ADJ040
CLM0006874,POL0011977,CUST006255,2025-06-21,Comprehensive,5946.57,Approved,10.0,0,ADJ001
CLM0006875,POL0057779,CUST011896,2022-11-06,Liability,32757.89,Approved,17.0,0,ADJ049
CLM0006876,POL0073233,CUST004097,2024-12-15,Medical,50000.0,Approved,6.0,0,ADJ039
CLM0006877,POL0052871,CUST005717,2024-07-31,Disability,360979.55,Denied,24.0,1,ADJ050
CLM0006879,POL0004241,CUST008722,2021-12-31,Critical Illness,605296.99,Approved,182.0,0,ADJ030
CLM0006880,POL0074438,CUST009295,2023-07-15,Death,203488.0,Approved,96.0,0,ADJ040
CLM0006881,POL0050200,CUST004231,2025-05-11,Water Damage,8175.56,Approved,40.0,0,ADJ037
CLM0006883,POL0046325,CUST012244,2021-07-13,Theft,5477.82,Approved,40.0,0,ADJ012
CLM0006884,POL0043967,CUST012163,2020-11-06,Vandalism,1253.24,Denied,34.0,0,ADJ016
CLM0006885,POL0056694,CUST005046,2023-01-20,Medical,12723.48,Approved,37.0,0,ADJ031
CLM0006886,POL0008781,CUST010171,2024-01-28,Theft,27396.08,Approved,6.0,0,ADJ017
CLM0006888,POL0057201,CUST009299,2023-09-23,Critical Illness,394258.81,Approved,29.0,0,ADJ044
CLM0006889,POL0018355,CUST011532,2021-11-08,Trip Cancellation,10000.0,Approved,31.0,0,ADJ027
CLM0006890,POL0071474,CUST011795,2021-04-25,Liability,58295.65,Approved,143.0,0,ADJ034
CLM0006892,POL0056037,CUST011354,2023-10-06,Liability,22167.04,Approved,7.0,0,ADJ013
CLM0006893,POL0005067,CUST004760,2024-12-07,Storm,42312.28,Pending,,0,ADJ049
CLM0006894,POL0068074,CUST009508,2023-09-22,Disability,132729.68,Approved,41.0,0,ADJ027
CLM0006895,POL0069702,CUST012462,2021-07-22,Fire,21405.44,Approved,85.0,0,ADJ023
CLM0006896,POL0012627,CUST013649,2025-07-01,Collision,16178.85,Approved,83.0,0,ADJ035
CLM0006897,POL0074141,CUST002460,2023-02-15,Theft,48618.21,Approved,22.0,0,ADJ002
CLM0006898,POL0071512,CUST013441,2024-02-24,Water Damage,6338.08,Denied,144.0,0,ADJ048
CLM0006900,POL0037050,CUST008098,2022-09-23,Collision,48527.74,Approved,37.0,0,ADJ045
CLM0006901,POL0049348,CUST009077,2024-08-12,Liability,26429.68,Approved,23.0,0,ADJ034
CLM0006902,POL0061197,CUST014705,2023-10-02,Fire,14119.66,Approved,20.0,0,ADJ002
CLM0006903,POL0074190,CUST014708,2023-05-09,Fire,64731.8,Denied,38.0,0,ADJ048
CLM0006904,POL0058916,CUST002175,2023-08-26,Lost Luggage,10000.0,Approved,20.0,0,ADJ049
CLM0006905,POL0066742,CUST012225,2024-10-03,Theft,8128.33,Approved,20.0,0,ADJ011
CLM0006906,POL0068063,CUST010042,2024-12-20,Fire,30964.42,Approved,37.0,0,ADJ043
CLM0006907,POL0049322,CUST002157,2025-06-18,Medical,5720.98,Denied,95.0,0,ADJ011
CLM0006908,POL0048955,CUST010560,2022-10-14,Fire,78697.44,Approved,25.0,0,ADJ037
CLM0006909,POL0050458,CUST001063,2025-03-20,Water Damage,19885.21,Approved,19.0,0,ADJ039
CLM0006910,POL0059729,CUST002482,2023-09-17,Comprehensive,2717.33,Approved,72.0,0,ADJ047
CLM0006911,POL0063111,CUST006127,2021-06-13,Mental Health,20491.79,Approved,1.0,0,ADJ048
CLM0006912,POL0041982,CUST011674,2022-03-23,Workers Comp,8693.19,Approved,23.0,0,ADJ038
CLM0006913,POL0046552,CUST011971,2024-05-23,Critical Illness,512469.26,Approved,138.0,0,ADJ031
CLM0006914,POL0057981,CUST000502,2025-05-25,Vandalism,3632.4,Approved,110.0,0,ADJ032
CLM0006915,POL0014555,CUST007325,2024-01-26,Collision,43683.0,Approved,69.0,0,ADJ045
CLM0006916,POL0024014,CUST006748,2024-01-11,Water Damage,6226.21,Approved,120.0,0,ADJ050
CLM0006918,POL0027464,CUST014597,2025-06-03,Disability,532453.2,Denied,24.0,0,ADJ012
CLM0006919,POL0054680,CUST007259,2021-06-07,Vision,50000.0,Approved,96.0,0,ADJ024
CLM0006920,POL0065503,CUST007288,2023-08-20,Liability,22889.78,Approved,0.0,0,ADJ024
CLM0006921,POL0019998,CUST008977,2025-06-14,Death,158426.75,Approved,37.0,0,ADJ035
CLM0006922,POL0000083,CUST002136,2023-01-28,Property,31092.95,Approved,14.0,0,ADJ002
CLM0006923,POL0061656,CUST001420,2024-12-21,Theft,22250.24,Approved,3.0,0,ADJ032
CLM0006925,POL0035186,CUST006939,2024-07-27,Collision,4464.23,Pending,,0,ADJ003
CLM0006926,POL0042150,CUST002092,2022-04-19,Fire,62249.0,Approved,38.0,0,ADJ050
CLM0006927,POL0014782,CUST005828,2024-12-13,Theft,7439.15,Approved,46.0,0,ADJ020
CLM0006928,POL0020012,CUST005829,2021-12-05,Property,18109.9,Approved,34.0,0,ADJ004
CLM0006929,POL0011187,CUST007847,2023-09-15,Collision,49972.52,Approved,25.0,0,ADJ031
CLM0006930,POL0015677,CUST000652,2025-06-25,Property,14169.94,Approved,11.0,0,ADJ012
CLM0006931,POL0059201,CUST008928,2024-03-28,Collision,8476.71,Approved,80.0,0,ADJ029
CLM0006933,POL0028215,CUST013265,2025-03-30,Fire,5651.98,Approved,11.0,0,ADJ002
CLM0006934,POL0074384,CUST002826,2021-04-19,Collision,21938.81,Approved,42.0,0,ADJ025
CLM0006935,POL0014767,CUST006234,2022-11-01,Cyber,2439.78,Approved,3.0,0,ADJ029
CLM0006937,POL0067141,CUST009151,2024-07-14,Vandalism,6110.07,Approved,48.0,0,ADJ025
CLM0006939,POL0056394,CUST003318,2022-08-12,Storm,36009.68,Approved,2.0,0,ADJ037
CLM0006940,POL0031249,CUST000371,2024-02-03,Theft,57982.46,Denied,29.0,0,ADJ014
CLM0006942,POL0034778,CUST002385,2022-11-24,Liability,42707.52,Approved,78.0,0,ADJ035
CLM0006943,POL0059534,CUST013027,2020-07-04,Liability,27021.76,Approved,11.0,0,ADJ015
CLM0006944,POL0036807,CUST007594,2022-05-14,Water Damage,93374.87,Approved,52.0,0,ADJ020
CLM0006945,POL0051346,CUST008500,2025-04-12,Mental Health,37725.51,Approved,16.0,0,ADJ027
CLM0006947,POL0019369,CUST013756,2022-02-07,Fire,96164.33,Approved,132.0,0,ADJ010
CLM0006948,POL0030759,CUST008526,2024-10-16,Storm,2634.53,Approved,12.0,0,ADJ047
CLM0006949,POL0060268,CUST014464,2025-03-10,Disability,839781.43,Approved,51.0,0,ADJ016
CLM0006950,POL0001088,CUST004131,2021-07-30,Fire,46334.08,Approved,4.0,0,ADJ010
CLM0006951,POL0064165,CUST006655,2022-11-26,Theft,24532.27,Approved,94.0,0,ADJ019
CLM0006952,POL0055135,CUST011668,2023-01-06,Death,479277.34,Approved,26.0,0,ADJ026
CLM0006953,POL0003073,CUST000587,2020-12-06,Collision,40907.27,Denied,53.0,0,ADJ006
CLM0006954,POL0073261,CUST007413,2024-07-08,Vandalism,72773.6,Approved,0.0,0,ADJ048
CLM0006955,POL0051789,CUST014730,2025-05-05,Collision,25259.41,Under Investigation,,0,ADJ025
CLM0006956,POL0010903,CUST013764,2024-05-01,Critical Illness,415824.79,Approved,33.0,0,ADJ046
CLM0006957,POL0067865,CUST006500,2025-04-19,Fire,109089.74,Approved,7.0,0,ADJ028
CLM0006958,POL0001202,CUST004065,2023-11-15,Disability,174370.45,Approved,115.0,0,ADJ033
CLM0006960,POL0051531,CUST003541,2024-12-28,Disability,235060.11,Approved,152.0,0,ADJ011
CLM0006961,POL0003051,CUST014104,2023-01-14,Liability,50650.33,Approved,171.0,0,ADJ049
